time_alvo,ano,jogo,casa_ou_adversario,time_casa,time_visitante,estadio,torneio,placar_casa,placar_visitante,tecnico_casa,tecnico_visitante,nome_do_jogador,numero_do_jogador,posicao_do_jogador,substituto,capitao,passes_totais,passes_precisos,bolas_longas_totais,passes_precisos_longos,duelos_ganhos,afastamentos_totais,sofreu_faltas,defesas,minutos_jogados,toques,avaliacao,posses_de_bola_perdidas,cruzamentos_totais,cruzamentos_precisos,disputas_aereas_perdidas,duelos_perdidos,disputas_totais,disputas_ganhas,interceptacoes_ganhas,faltas,passes_chave,disputas_aereas_ganhas,desafios_perdidos,carrinhos_totais,tentativas_de_gol_bloqueadas,bloqueios_de_jogador_de_linha,perda_de_posse,tentativas_de_gol_no_alvo,gols,chutes_fora_do_alvo,socos_do_goleiro,acoes_do_goleiro_libero,acoes_precisas_do_goleiro_libero,assistencias,grandes_chances_criadas,impedimentos_totais,chutes_defendidos_de_dentro_da_area,grandes_chances_perdidas,penalti_ganho,boas_saidas_altas_do_goleiro,bola_na_trave,penalti_cometido,defesa_de_penalti,defesa_em_penalti_na_disputa_de_penaltis,gol_em_penalti_na_disputa_de_penaltis,erro_em_penalti_na_disputa_de_penaltis,penalti_perdido,erro_que_levou_a_um_chute,carrinho_de_ultimo_homem,afastamento_em_cima_da_linha,gols_contra,erro_que_levou_a_um_gol,gols_esperados,gols_evitatados,assistencias_esperadas
Palmeiras,2024.0,18.0,home,Palmeiras,Santos,Allianz Parque,Paulista Série A1 - Playoffs,2.0,0.0,Abel Ferreira,Fábio Carille,Breno Lopes,19.0,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2024,19,home,Palmeiras,Liverpool UY,Allianz Parque,""Copa Libertadores, Group F"",3,1,Abel Ferreira,Emiliano Alfaro,Weverton,21,G,FALSE,NA,25,17,11,4,1,NA,1,2,90,30,6.6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1231,NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2024,19,home,Palmeiras,Liverpool UY,Allianz Parque,""Copa Libertadores, Group F"",3,1,Abel Ferreira,Emiliano Alfaro,Marcos Rocha,2,D,FALSE,NA,72,63,16,9,6,NA,1,NA,90,96,7.4,17,1,1,NA,4,NA,NA,1,2,4,2,2,3,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0083,NA,0.165599",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2024,19,home,Palmeiras,Liverpool UY,Allianz Parque,""Copa Libertadores, Group F"",3,1,Abel Ferreira,Emiliano Alfaro,Gustavo Gómez,15,D,FALSE,TRUE,41,35,2,2,7,1,2,NA,90,48,6.8,6,NA,NA,3,4,NA,NA,1,1,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2024,19,home,Palmeiras,Liverpool UY,Allianz Parque,""Copa Libertadores, Group F"",3,1,Abel Ferreira,Emiliano Alfaro,Murilo,26,D,FALSE,NA,48,37,8,6,9,2,NA,NA,90,65,7.8,13,NA,NA,1,3,NA,NA,2,2,1,8,NA,1,NA,1,NA,1,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.241,NA,0.022835",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2024,19,home,Palmeiras,Liverpool UY,Allianz Parque,""Copa Libertadores, Group F"",3,1,Abel Ferreira,Emiliano Alfaro,Joaquín Piquerez,22,D,FALSE,NA,38,36,5,5,6,1,2,NA,86,64,7.3,7,2,NA,1,2,1,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0231148",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2024,19,home,Palmeiras,Liverpool UY,Allianz Parque,""Copa Libertadores, Group F"",3,1,Abel Ferreira,Emiliano Alfaro,Richard Ríos,27,M,FALSE,NA,36,28,2,1,5,NA,1,NA,90,52,6.4,15,2,1,NA,9,3,NA,NA,3,1,2,1,2,NA,NA,2,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0352,NA,0.15231",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2024,19,home,Palmeiras,Liverpool UY,Allianz Parque,""Copa Libertadores, Group F"",3,1,Abel Ferreira,Emiliano Alfaro,Aníbal Moreno,5,M,FALSE,NA,29,27,2,1,4,NA,NA,NA,68,41,7.1,4,1,1,1,7,2,NA,NA,1,1,NA,3,4,NA,1,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0697,NA,0.0485802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2024,19,home,Palmeiras,Liverpool UY,Allianz Parque,""Copa Libertadores, Group F"",3,1,Abel Ferreira,Emiliano Alfaro,Estêvão,41,M,FALSE,NA,23,18,NA,NA,3,NA,2,NA,68,39,7.2,16,2,NA,NA,7,5,1,NA,2,1,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2799,NA,0.0630224",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2024,19,home,Palmeiras,Liverpool UY,Allianz Parque,""Copa Libertadores, Group F"",3,1,Abel Ferreira,Emiliano Alfaro,Raphael Veiga,23,M,FALSE,NA,30,26,2,2,1,NA,1,NA,90,51,9.5,14,16,6,NA,1,NA,NA,NA,NA,8,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0888,NA,1.06421",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2024,19,home,Palmeiras,Liverpool UY,Allianz Parque,""Copa Libertadores, Group F"",3,1,Abel Ferreira,Emiliano Alfaro,Luis Guilherme,31,M,FALSE,NA,9,9,NA,NA,8,1,3,NA,45,29,7.1,8,1,NA,NA,5,4,2,1,1,1,NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0457317",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2024,19,home,Palmeiras,Liverpool UY,Allianz Parque,""Copa Libertadores, Group F"",3,1,Abel Ferreira,Emiliano Alfaro,José López,42,F,FALSE,NA,17,10,NA,NA,8,NA,3,NA,87,39,7.8,13,NA,NA,5,8,4,2,1,2,NA,2,NA,1,1,NA,NA,3,1,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7982,NA,0.0139908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2024,19,home,Palmeiras,Liverpool UY,Allianz Parque,""Copa Libertadores, Group F"",3,1,Abel Ferreira,Emiliano Alfaro,Rony,10,F,TRUE,NA,6,6,1,1,1,NA,1,NA,45,14,6.9,3,1,NA,1,2,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1649,NA,NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2024,19,home,Palmeiras,Liverpool UY,Allianz Parque,""Copa Libertadores, Group F"",3,1,Abel Ferreira,Emiliano Alfaro,Mayke,12,D,TRUE,NA,14,12,1,1,NA,NA,NA,NA,22,19,6.5,5,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0100411",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2024,19,home,Palmeiras,Liverpool UY,Allianz Parque,""Copa Libertadores, Group F"",3,1,Abel Ferreira,Emiliano Alfaro,Gabriel Menino,25,M,TRUE,NA,19,18,3,2,2,NA,NA,NA,22,23,6.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0272,NA,0.00809152",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2024,19,home,Palmeiras,Liverpool UY,Allianz Parque,""Copa Libertadores, Group F"",3,1,Abel Ferreira,Emiliano Alfaro,Vanderlan,6,D,TRUE,NA,3,1,NA,NA,NA,NA,NA,NA,9,6,6.9,3,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1201,NA,0.0985917",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2024,19,home,Palmeiras,Liverpool UY,Allianz Parque,""Copa Libertadores, Group F"",3,1,Abel Ferreira,Emiliano Alfaro,Endrick,9,F,TRUE,NA,3,3,1,1,1,NA,1,NA,8,4,6.6,NA,NA,NA,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.218593",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2024,19,home,Palmeiras,Liverpool UY,Allianz Parque,""Copa Libertadores, Group F"",3,1,Abel Ferreira,Emiliano Alfaro,Marcelo Lomba,14,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2024,19,home,Palmeiras,Liverpool UY,Allianz Parque,""Copa Libertadores, Group F"",3,1,Abel Ferreira,Emiliano Alfaro,Luan Garcia,13,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2024,19,home,Palmeiras,Liverpool UY,Allianz Parque,""Copa Libertadores, Group F"",3,1,Abel Ferreira,Emiliano Alfaro,Caio Paulista,16,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2024,19,home,Palmeiras,Liverpool UY,Allianz Parque,""Copa Libertadores, Group F"",3,1,Abel Ferreira,Emiliano Alfaro,Fabinho,35,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2024,19,home,Palmeiras,Liverpool UY,Allianz Parque,""Copa Libertadores, Group F"",3,1,Abel Ferreira,Emiliano Alfaro,Lázaro,17,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2024,19,home,Palmeiras,Liverpool UY,Allianz Parque,""Copa Libertadores, Group F"",3,1,Abel Ferreira,Emiliano Alfaro,Breno Lopes,19,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palmeiras,2024,19,home,Palmeiras,Liverpool UY,Allianz Parque,""Copa Libertadores, Group F"",3,1,Abel Ferreira,Emiliano Alfaro,Rômulo,20,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2024.0,20.0,away,Vitória,Palmeiras,Estádio Manoel Barradas,Brasileirão Série A,0.0,1.0,Thiago Carpini,Abel Ferreira,Weverton,21.0,G,False,,29.0,14.0,22.0,7.0,,,,5.0,90.0,40.0,7.9,15.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,3.0,,,2.0,,,,,,,,,,,,,,2.0369,0.00645569
Palmeiras,2024.0,20.0,away,Vitória,Palmeiras,Estádio Manoel Barradas,Brasileirão Série A,0.0,1.0,Thiago Carpini,Abel Ferreira,Mayke,12.0,D,False,,40.0,31.0,5.0,1.0,6.0,1.0,,,90.0,63.0,7.3,12.0,1.0,,1.0,5.0,,,5.0,3.0,1.0,2.0,1.0,4.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0127088
Palmeiras,2024.0,20.0,away,Vitória,Palmeiras,Estádio Manoel Barradas,Brasileirão Série A,0.0,1.0,Thiago Carpini,Abel Ferreira,Luan Garcia,13.0,D,False,True,27.0,23.0,4.0,,5.0,4.0,1.0,,90.0,37.0,6.8,6.0,,,,1.0,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,1.0,,,,,,,
Palmeiras,2024.0,20.0,away,Vitória,Palmeiras,Estádio Manoel Barradas,Brasileirão Série A,0.0,1.0,Thiago Carpini,Abel Ferreira,Murilo,26.0,D,False,,31.0,27.0,5.0,3.0,5.0,1.0,,,90.0,38.0,7.4,4.0,,,4.0,4.0,,,1.0,,,3.0,,2.0,,1.0,,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.11,,
Palmeiras,2024.0,20.0,away,Vitória,Palmeiras,Estádio Manoel Barradas,Brasileirão Série A,0.0,1.0,Thiago Carpini,Abel Ferreira,Vanderlan,6.0,D,False,,12.0,9.0,,,3.0,1.0,,,90.0,29.0,6.9,10.0,2.0,,,3.0,,,,1.0,,,1.0,3.0,1.0,,1.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0091,,
Palmeiras,2024.0,20.0,away,Vitória,Palmeiras,Estádio Manoel Barradas,Brasileirão Série A,0.0,1.0,Thiago Carpini,Abel Ferreira,Richard Ríos,27.0,M,False,,15.0,12.0,1.0,1.0,11.0,1.0,1.0,,67.0,37.0,7.5,10.0,1.0,,1.0,6.0,3.0,2.0,,1.0,,2.0,1.0,6.0,,,2.0,1.0,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.1521,,0.010205
Palmeiras,2024.0,20.0,away,Vitória,Palmeiras,Estádio Manoel Barradas,Brasileirão Série A,0.0,1.0,Thiago Carpini,Abel Ferreira,Gabriel Menino,25.0,M,False,,39.0,34.0,5.0,1.0,6.0,2.0,3.0,,90.0,63.0,7.4,10.0,4.0,2.0,1.0,5.0,1.0,1.0,,2.0,3.0,,2.0,2.0,1.0,2.0,1.0,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.1517,,0.0920013
Palmeiras,2024.0,20.0,away,Vitória,Palmeiras,Estádio Manoel Barradas,Brasileirão Série A,0.0,1.0,Thiago Carpini,Abel Ferreira,Estêvão,41.0,M,False,,14.0,11.0,1.0,,2.0,,,,61.0,24.0,6.3,9.0,1.0,,,6.0,1.0,1.0,1.0,,,,2.0,1.0,,,4.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0143146
Palmeiras,2024.0,20.0,away,Vitória,Palmeiras,Estádio Manoel Barradas,Brasileirão Série A,0.0,1.0,Thiago Carpini,Abel Ferreira,Raphael Veiga,23.0,M,False,,20.0,14.0,1.0,,2.0,,,,66.0,34.0,6.8,15.0,4.0,,2.0,5.0,1.0,,,1.0,,,1.0,2.0,,1.0,1.0,1.0,,1.0,,,,0.0,,1.0,,,,,,,,,,,,,,,,,0.1039,,0.0349807
Palmeiras,2024.0,20.0,away,Vitória,Palmeiras,Estádio Manoel Barradas,Brasileirão Série A,0.0,1.0,Thiago Carpini,Abel Ferreira,Rony,10.0,M,False,,10.0,8.0,1.0,1.0,8.0,,3.0,,89.0,23.0,7.3,4.0,,,5.0,9.0,1.0,1.0,,3.0,1.0,1.0,,3.0,1.0,,1.0,1.0,,1.0,,,,0.0,,2.0,,,,,,,,,,,,,,,,,0.124,,0.0135817
Palmeiras,2024.0,20.0,away,Vitória,Palmeiras,Estádio Manoel Barradas,Brasileirão Série A,0.0,1.0,Thiago Carpini,Abel Ferreira,Endrick,9.0,F,False,,8.0,7.0,,,6.0,1.0,3.0,,62.0,26.0,6.9,6.0,,,1.0,4.0,,,,1.0,,1.0,1.0,2.0,,,1.0,,,2.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.0395,,0.038937
Palmeiras,2024.0,20.0,away,Vitória,Palmeiras,Estádio Manoel Barradas,Brasileirão Série A,0.0,1.0,Thiago Carpini,Abel Ferreira,Luis Guilherme,31.0,M,True,,17.0,11.0,,,6.0,,,,29.0,27.0,7.0,10.0,3.0,1.0,1.0,2.0,3.0,3.0,,,2.0,3.0,,,1.0,,1.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0425,,0.10015
Palmeiras,2024.0,20.0,away,Vitória,Palmeiras,Estádio Manoel Barradas,Brasileirão Série A,0.0,1.0,Thiago Carpini,Abel Ferreira,Lázaro,17.0,F,True,,16.0,15.0,2.0,2.0,2.0,,,,28.0,21.0,7.1,2.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.056,,0.199693
Palmeiras,2024.0,20.0,away,Vitória,Palmeiras,Estádio Manoel Barradas,Brasileirão Série A,0.0,1.0,Thiago Carpini,Abel Ferreira,Fabinho,35.0,M,True,,19.0,16.0,2.0,2.0,2.0,1.0,,,24.0,22.0,6.9,4.0,1.0,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0188659
Palmeiras,2024.0,20.0,away,Vitória,Palmeiras,Estádio Manoel Barradas,Brasileirão Série A,0.0,1.0,Thiago Carpini,Abel Ferreira,José López,42.0,F,True,,8.0,7.0,1.0,1.0,1.0,,,,23.0,16.0,6.6,6.0,2.0,1.0,1.0,5.0,,,,2.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.0712,,0.0224294
Palmeiras,2024.0,20.0,away,Vitória,Palmeiras,Estádio Manoel Barradas,Brasileirão Série A,0.0,1.0,Thiago Carpini,Abel Ferreira,Kaiky Naves,34.0,D,True,,2.0,2.0,,,1.0,1.0,,,1.0,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2024.0,20.0,away,Vitória,Palmeiras,Estádio Manoel Barradas,Brasileirão Série A,0.0,1.0,Thiago Carpini,Abel Ferreira,Marcelo Lomba,14.0,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2024.0,20.0,away,Vitória,Palmeiras,Estádio Manoel Barradas,Brasileirão Série A,0.0,1.0,Thiago Carpini,Abel Ferreira,Joaquín Piquerez,22.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2024.0,20.0,away,Vitória,Palmeiras,Estádio Manoel Barradas,Brasileirão Série A,0.0,1.0,Thiago Carpini,Abel Ferreira,Marcos Rocha,2.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2024.0,20.0,away,Vitória,Palmeiras,Estádio Manoel Barradas,Brasileirão Série A,0.0,1.0,Thiago Carpini,Abel Ferreira,Caio Paulista,16.0,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2024.0,20.0,away,Vitória,Palmeiras,Estádio Manoel Barradas,Brasileirão Série A,0.0,1.0,Thiago Carpini,Abel Ferreira,Jhon Jhon,40.0,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2024.0,20.0,away,Vitória,Palmeiras,Estádio Manoel Barradas,Brasileirão Série A,0.0,1.0,Thiago Carpini,Abel Ferreira,Breno Lopes,19.0,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2024.0,20.0,away,Vitória,Palmeiras,Estádio Manoel Barradas,Brasileirão Série A,0.0,1.0,Thiago Carpini,Abel Ferreira,Rômulo,20.0,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2024.0,21.0,home,Palmeiras,Internacional,Allianz Parque,Brasileirão Série A,0.0,1.0,Abel Ferreira,Roger Machado,Weverton,21.0,G,False,,28.0,18.0,13.0,3.0,,,,1.0,90.0,35.0,6.4,10.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-0.1389,
Palmeiras,2024.0,21.0,home,Palmeiras,Internacional,Allianz Parque,Brasileirão Série A,0.0,1.0,Abel Ferreira,Roger Machado,Gustavo Gómez,15.0,D,False,True,46.0,40.0,4.0,4.0,4.0,1.0,,,90.0,57.0,6.5,7.0,1.0,,3.0,6.0,,,1.0,3.0,,3.0,,1.0,1.0,,,,,2.0,,,,0.0,,1.0,,,,,,1.0,,,,,,,,,,,0.1999,,0.0111623
Palmeiras,2024.0,21.0,home,Palmeiras,Internacional,Allianz Parque,Brasileirão Série A,0.0,1.0,Abel Ferreira,Roger Machado,Murilo,26.0,D,False,,69.0,63.0,13.0,10.0,7.0,2.0,1.0,,90.0,78.0,7.2,7.0,,,1.0,2.0,,,4.0,,1.0,5.0,1.0,1.0,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,0.041082
Palmeiras,2024.0,21.0,home,Palmeiras,Internacional,Allianz Parque,Brasileirão Série A,0.0,1.0,Abel Ferreira,Roger Machado,Joaquín Piquerez,22.0,D,False,,61.0,57.0,7.0,3.0,7.0,2.0,3.0,,90.0,87.0,7.5,10.0,4.0,1.0,1.0,5.0,1.0,,1.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,0.128024
Palmeiras,2024.0,21.0,home,Palmeiras,Internacional,Allianz Parque,Brasileirão Série A,0.0,1.0,Abel Ferreira,Roger Machado,Mayke,12.0,M,False,,27.0,23.0,1.0,1.0,2.0,,,,73.0,48.0,6.7,15.0,4.0,,1.0,3.0,2.0,1.0,3.0,,,,,1.0,,,1.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.620368
Palmeiras,2024.0,21.0,home,Palmeiras,Internacional,Allianz Parque,Brasileirão Série A,0.0,1.0,Abel Ferreira,Roger Machado,Richard Ríos,27.0,M,False,,34.0,25.0,4.0,2.0,6.0,,3.0,,64.0,46.0,6.5,15.0,,,4.0,9.0,,,,2.0,,1.0,1.0,2.0,,,2.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0123575
